"campaign_id","product_name","short_description","long_description"
ff73eb93-081a-4687-86da-3be27a611d3c,Photoboost,The app is an AI app that helps you enhance your photos in just one click.,"Re-experience your favorite memories in high-res.

With PhotoBoost, you can magically unblur your low quality photos into beautiful HD images with one click. Blurry photos will become sharp at the tip of your finger. It really is unbelievable!

Powered by the state of the art technology, PhotoBoost will restore pixelated photos and bring them back to life so quickly that you will be amazed. No more struggling with low quality images when you want to upload them to social media. Now you can make a perfect post even with old or dim-lit selfies because this app will fix your damaged or low resolution photo automatically."
"006fe697-4905-4479-a891-1e2dab7e3ec0",Yubo: Make friends your way,Yubo is different from other social discovery app. Didn’t expect to meet them… but here we are.,"The friend finder app’s ability to connect people globally , creates a sense of community and shared the same interest / emotion / passion that transcends geographical boundaries. No stress, no pressure ( like any other social app) . It's all about being yourself, express yourself. "
"83f61618-a74a-40a6-bc58-ecfa2c211bee",CallAnnie,"Learn and Practice English with real-time conversations on Call Annie, an AI-based app. Your confidential tutor and companion in one place! You can learn several languages with different characters, and also play games and have funny conversations.","Call Annie, your new AI companion that helps you learn languages and connect with multiple AI characters in real-time. Powered by advanced ChatGPT, LLama, Anthropic and other AI technology, it offers instant response during voice conversation. It can also be your travel buddy, providing information about destinations and local customs. Your conversations are always confidential, offering a safe and secure communication platform. Call Annie is like having a friendly tutor, always by your side! Find your coach and choose amongst characters from the past like Marcus Aurelios, Sherlok Holmes, George Washington and many others."
"8e9cf6bf-f940-4ce9-9883-ee9d151f1a7f",Hero Adventure,Engage in a thrilling action-adventure shooter game with roguelike and RPG elements in Hero Adventure. Fight hordes of monsters and explore endless dungeons!,"Hero Adventure is an exciting action-adventure game that combines elements of top-down shooter, roguelike, and RPG gameplay. As a survivor you combat your way through hordes of monsters in an endless dungeon in the open world. Emphasize the thrill of battling various creatures and the joy of exploring vast dungeons. Experience the hero's adventure firsthand as you traverse the outskirts of an ancient castle."
"6947fa89-94a5-4c2e-aaa3-581d41259352",SATINE - IDEE DE TOI ,"Campagne pour promouvoir le single 'Idée de toi' de Satine en utilisant un modèle TikTok CAPCUT, créant une représentation avant et après pour représenter une évolution.","La campagne est destinée à promouvoir le single récemment sorti 'Idée de toi' de l'artiste en herbe Satine. La campagne est réalisée en utilisant un modèle CAPCUT de TikTok et elle met en scène un avant et après, dépeignant une évolution grâce à deux vidéos différentes."
"040e2bd4-f92b-4503-8265-d9ed6fd60443",CozyCozy,"The only platform with ALL accommodations available, and the only one in the world listing Airbnb offers.","Cozycozy allows travelers to find their perfect stay quickly and easily. With access to over hundreds of booking platforms, including Airbnb, travelers are able to compare prices, locations, and amenities to find the perfect accommodation for their next trip. Cozycozy is free to use and provides easy-to-read and transparent offers, customizable search options, and an instant booking feature. Download the app today and find your perfect stay!"
d7e0471d-a0c0-47ab-b198-d59c78819a06,The Oregon Trail: Boom Town,"We need to conduct an interview with another person, similar to the one in the reference video found in the briefing folder.",Briefing and explanation can be found in this link: https://drive.google.com/drive/folders/1Neu8qDhdwRHdGq7zvZScxRaCeEELulzD?usp=sharing
"2b8ee293-16a5-47b9-941f-22e0f03c3c31",Joko,Dans cette campagne l'idée est de faire un montage vidéo comme celle-ci https://www.facebook.com/ads/library/?id=1553047128918641,"Bonjour,

Le script pour la voix off est ci-dessous

Merci d'utiliser une voix off similaire à celle-ci:
https://www.facebook.com/ads/library/?id=1553047128918641

""Arrête de te faire avoir""

""À la place, récupère de l'argent quand tu fais tes courses""

""Personne ne le sait, mais tu peux en fait gagner de l'argent chez Carrefour, Auchan, Lidl, Leclerc, Action""

""Ne passe plus à côté d'économies faciles""

""Alors télécharge Joko, tu me remercieras plus tard""

=> Pareil que cette video mais avec l'application Joko https://www.facebook.com/ads/library/?id=1553047128918641 l'idée est d'ouvrir la vidéo et de faire défiler les meilleures offres avec les meilleurs taux de cashback."
e7e37057-56d6-4897-a7f0-e209c4077903,WeWard,歩行を報酬するモバイルアプリです。,"WeWardは、歩行に対してユーザーに報酬を与えるモバイルアプリです。歩けば歩くほど、ワードと呼ばれるトークンを貯めることができ、それらを報酬と交換することができます（銀行口座への送金、チャリティへの寄付、ギフトの購入など）。私たちの目標は、歩行をより報酬のある生活の一部にすることで、座りがちな生活習慣と戦うことです。そして、それはうまくいっています。平均して、ユーザーは歩行習慣を24％増やし、この行動変容はCO2排出量の600,000トン削減に貢献しています。私たちは歩くことでより良い地球を目指すことができます。私たちの再分配モデルにより、社会的な影響を持つことができます（ユーザーに1,000万ドル、チャリティに60万ドルを還元しています）。私たちはヨーロッパの7つの国で展開し、2000万人以上のユーザーがいます。"
cbc7c73d-3170-458e-8c82-04f7984456f7,Lingokids app,"The games we want to showcase are all focused on Sports. 

","These UGC videos will be inside a comms plan including these messages: 

01 Make the Olympics a learning opportunity for kids
Rich content opportunity for kids: the Games can teach children valuable lessons: physical and mental health, sportsmanship, multiculturalism, goal setting, diversity, acceptance, disabilities, stamina, teamwork, history and culture, geography, excellence, friendship, respect, etc.

02 Enable parents with content to better educate their kids on the Olympics
There’s plenty of content out there for 6 yo+ and significantly less for 5 & under, there’s an opportunity to own this space.

03 Enable parents to enjoy the Olympics while their kids enjoy Playlearning™ about the Games
Give parents time to enjoy the games: “You want to watch the Olympic Games, but how do you keep your kids occupied and still be a part of it?”

"
cfe2af06-9f17-48f8-89bb-d5d3fefee3c9,CallAnnie,"Learn languages with real-time conversations on Call Annie, an AI-based app. Your confidential tutor and companion in one place! You can learn several languages with different characters, and also play games and have funny conversations.","Call Annie, your new AI companion that helps you learn languages and connect with multiple AI characters in real-time. Powered by advanced ChatGPT, LLama, Anthropic and other AI technology, it offers instant response during voice conversation. It can also be your travel buddy, providing information about destinations and local customs. Your conversations are always confidential, offering a safe and secure communication platform. Call Annie is like having a friendly tutor, always by your side! Find your coach and choose amongst characters from the past like Marcus Aurelios, Sherlok Holmes, George Washington and many others."
"20353027-957a-46ab-a8b8-e18ed2d2650f",Fashionverse,"Showcase the Winter Edition Outfits on Fashionverse in a creative, engaging TikTok video, modelled after our given reference, while keeping your in-game model visible.","Our campaign focuses on introducing the Winter Edition Outfits of Fashionverse. Through the game, users can explore winter fashion styles, adapt them for their in-game models, and share their unique looks. We aim to encourage creativity and the enjoyment of virtual styling. For this campaign, we are asking users to create a short video showcasing these outfits while referencing in-game models.

Details: 
Trying a Fashionverse outfit - Winter edition
https://www.tiktok.com/@vivacious.honey/video/7132519942637014318?is_from_webapp=1&web_id=7120529768089470469

Emulate the moves and style/effects of the video as reference, but using clothes that are similar to any of the winter outfits provided from the game (see clips of gameplay here: https://drive.google.com/drive/folders/14GHvQtub1YKFoeAR13HCQRj6gnd0p8yH?usp=sharing).

The image of the in-game model should be showing in a corner all the time for reference.
See winter in game references here: https://app.milanote.com/1Rfelp1FGjMP9L?p=HRkc8lhvCoE"
aa4a5ac6-907c-45b9-9e68-b60f7d51d1c7,Yubo: Make friends in your way,Yubo is a social platform aimed at helping users make new friends all around the world.,"Yubo is highlighting its socially responsible approach to networking, ensuring a safe and authentic space for users. With millions of users globally, Yubo helps people make genuine friends through chat and live conversations. In a world where social networking can often feel daunting, Yubo stands out as a beacon of authenticity and safety. We believe in being forever young, curious, and unapologetically ourselves. Yubo is more than just an app; it’s a community where you can express your true colors without being judged—no likes, no shares, no comparisons—and expand your mind through meaningful conversations with people from around the globe.
"
c8880fda-b949-4328-b7a5-544ed587a0d3,Wanteeed - Code Promo & Cashback ,Wanteeed est une application qui offre des codes promo automatiques et du cashback. Elle aide les utilisateurs à économiser de l'argent sur leurs achats en ligne en comparant les prix sur différents sites.,"Wanteeed est un outil de shopping en ligne qui aide les utilisateurs à économiser de l'argent. En testant automatiquement les meilleurs codes promo disponibles et en offrant du cashback sur des milliers de boutiques partenaires, Wanteeed permet aux utilisateurs d'économiser davantage sur leurs achats. De plus, grâce au comparateur de prix Wanteeed, les utilisateurs peuvent comparer les prix de leurs articles souhaités sur différents sites de vente en ligne et acheter au meilleur prix."
"849abe86-14f6-47aa-a66c-fe8ef4f563c7",Piano,Play piano easily with fun.,"Learn piano easily and have fun doing it! With no experience needed, you can learn your favorite songs faster than ever. Choose a way to discover the piano universe that suits you best. Skip theory and dive into practice, learn by memory and train your musical hearing by tapping the right notes. Play famous hits and classic songs with an ultra-realistic piano and HD sound. Challenge yourself with hundreds of levels created by professional musicians and be part of an incredible concert mode. Our catalog has worldwide popular hits and all-time classic songs, and is updated with new content every week. Unleash your creativity with a piano keyboard simulator and 5 different keyboards and musical instruments. Premium benefits include access to all the present and upcoming features, regularly updated piano songs, and an ad-free experience."
d6c4db88-8cb9-4151-9b5b-38212348c346,Poker Legends,"Develop your poker skills, participate in tournaments, compete with real players, and win big with Poker Legends, the most engaging online Texas Hold’em poker game.","Poker Legends is the hottest online Texas Hold’em poker game where you can not only improve your poker skills but also compete with real players from around the world. Take part in weekly tournaments to win millions of chips and climb the leaderboard. The app guarantees fair play and offers massive bonuses, special events, daily login chips, mini-games, and a hand strength helper for beginners"
"595503cc-ac0e-4efa-84a2-f4e021462866",Yubo: Make friends your way,"Showcase the fun of Yubo, and how it brings like-minded people together. You can even find people around to make friends with and do multiple activities together ","The friend finder app’s ability to connect people globally or locally, creates a sense of community and shared the same interest / emotion / passion that transcends geographical boundaries."
"56e49379-a9f4-4ed7-8e4c-f7650a9c2fca","Yubo: Finde Freunde auf deine Weise. Echte Freunde, echter Spaß.","Yubo ist eine soziale Plattform, auf der du chatten, streamen, dich mit neuen Leuten facechatten und Freunde – oder mehr – finden kannst. ","Yubo ist eine soziale Plattform, auf der du chatten, streamen, dich mit neuen Leuten facechatten und Freunde – oder mehr – finden kannst. Hier geht es darum, echte Menschen zu treffen und sich in einer sicheren Umgebung mit freundlichen Personen zu verbinden. Kein Stress, kein Druck, keine Vorurteile – sei einfach du selbst. Yubo hebt sich von anderen sozialen Entdeckungs-Apps ab, indem es Funktionen wie Swipen zum Finden von Freunden, Facechats mit zufälligen Leuten und Tags zum Entdecken deiner Community bietet. Alles geschieht in einer authentischen und geschützten Umgebung. Es ist kostenlos und sicher zu benutzen!"
"2071ef72-633e-4bdf-9448-c572daa467a8",SwipeWipe,La aplicación que (por fin) te ayudará a limpiar tu carrete de fotos.,SwipeWipe es una aplicación diseñada para ayudarte a limpiar rápida y fácilmente tu carrete de fotos. Te permite ir mes a mes y decidir qué fotos conservar o eliminar con sólo deslizar un dedo. También puedes ver cuántas imágenes has eliminado y cuánto espacio has ahorrado. También tiene indicadores para mostrar tu progreso y permitirte tomar un descanso si es necesario. SwipeWipe se creó para ayudarte a encontrar fácilmente los recuerdos que has creado sin el desorden.
"48faffa2-c74d-4c77-bd3f-842c001db58a",SINGLE BORN TO LOVE YA ,"Affichez ce que vous 'êtes nés pour aimer' sur TikTok avec la chanson 'Born to Love Ya'. Montrez votre amour pour une passion, un lieu, une personne, etc. avec le track officiel, les mentions spécifiques et le hashtag '#borntoloveya'.","Cette campagne invite les créateurs à réaliser une vidéo TikTok ou un carrousel de photos sur le track officiel 'Born to Love Ya' de Gabry Ponte, Sean Paul, Natti Natasha. Le contenu doit illustrer ce pour quoi ils sont 'nés pour aimer', que ce soit une passion, de la nourriture favorite, une personne, un lieu etc. Le créateur doit utiliser le track officiel, mentionner '@duttypaul', '@gabryponte' et '@nattinatasha' et utiliser le hashtag '#borntoloveya'. Le contenu doit durer minimum 30 secondes."
fe0d4d18-dee2-4404-af37-ec9bb465dfdd,Spreedl App,"Pour cette campagne vous n'êtes pas obligé de poster la vidéo publiquement sur votre profil. L'ad code est nécessaire, donc vous pouvez poster en privé (ads only) ou sur un autre compte TikTok que le votre.","Pour cette campagne vous n'êtes pas obligé de poster la vidéo publiquement sur votre profil. L'ad code est nécessaire, donc vous pouvez postez en privé (ads only) ou sur un autre compte TikTok que le votre."
"3e78ee9f-7d2e-4f88-9e58-9ac79a48471b",SwipeWipe,O aplicativo que (finalmente) o ajudará a limpar o rolo da câmera. ,"O SwipeWipe é um aplicativo desenvolvido para ajudá-lo a limpar o rolo da câmera de forma rápida e fácil. Ele permite que você faça uma análise mês a mês e decida quais fotos deseja manter ou excluir com o toque de um dedo. Você também pode ver quantas imagens foram excluídas e quanto espaço foi economizado. Ele também tem indicadores para mostrar seu progresso e permitir que você faça uma pausa, se necessário. O SwipeWipe foi criado para ajudá-lo a encontrar facilmente as lembranças que você criou, sem a bagunça."
f5a913a0-dbc3-4687-b8ff-b19171c9aea1,Celebs,"Celebs, the fun and free app to discover your celebrity lookalike! Uncover your twin or your friends twins, share results on social media, and ensure privacy with your photos never leaving your phone.","Jump into the exciting world of celebrities with 'Celebs', the ultimate app for discovering your celebrity twin. Using cutting-edge technology for precise results, Celebs compares your pictures with thousands of famous faces to find your best match. Not only can you uncover your celebrity lookalike, but you can also share your results with friends on Instagram and Snapchat. Our privacy-focused app ensures your photos never leave your phone. Upgrade to Celebs+ for additional features and enhanced experience. Download 'Celebs' now and join the fun!"
"35583008-cded-491a-82ee-5d44eceea14d",Kredete Africa,"Highlighting Kredete Africa's dedicated digital banking service for Africans worldwide, featuring high-return savings, and versatile lending options.","Our campaign focuses on highlighting Kredete Africa's unfettered financial services tailored to meet the needs of 1.4 billion Africans worldwide. Digital banking, easy global cross-border transfers, savings options with returns as high as 22%, and lending options from multiple partners are the facets we aim to illuminate. The fact that users can hold, spend, and earn in USD further positions Kredete as a versatile solution for the financial empowerment of Africans."
"7e9228de-700d-4364-909e-f2748734bec8",Yubo: Find friends around you and meet irl,"Showcase the fun of Yubo, you can even find people around to make friends with and do multiple activities together ","Showcase the fun of Yubo, you can even find people around to make friends with and do multiple activities together "
"98637afe-f57a-4d98-b949-976cd45559c8",Shares,"Shares est une application d'investissement innovante conçue pour rendre la finance accessible, sociale et éducative.","Avant de soumettre votre candidature, il est important de savoir qu'il est obligatoire de fournir un script détaillé de la vidéo sous le format [Scène 1 - (0-3 secondes) je suis assis à mon bureau (...)].

En plus de la rémunération de 300€, vous serez crédité de 50€ pour utiliser l'application. Pour cela vous devrez suivre les étape de vérification d'identité, et notamment celle du virement de 1€ pour confirmer votre identité."
"389aa85a-ad76-41bb-a600-1d618137eba8",MyFitnessCoach,Fitness model shares his success story using the MyFitnessCoach app. See how personalized workout plans and tracking tools help achieve fitness goals.,"This campaign will feature a fitness model sharing his fitness journey and how he achieved his fitness goals using the MyFitnessCoach app. It will highlight how the app offers personalized workout routines, meal plans, and robust tracking tools. The viewers will witness real-life usage of the app and understand the benefits of using it starting from establishing goals to tracking progress and celebrating achievements."
"08c465a8-fe40-43d9-b3bd-74b4c227766d",PhotoBoost,PhotoBoost is an advanced image-enhancer application powered by AI technology,"PhotoBoost is an advanced image-enhancer application powered by AI technology that enables users to turn blurry, pixelated, or damaged photos into sharp, clear, high-definition photos with just a touch."
"31d53da6-34a3-4574-970f-477de3ef84cc",Yubo ,"Yubo est une application qui permet de se faire des amis avec le même intérêt, autour de toi ou dans le monde entier. ","Yubo, ton application pour te connecter et rencontrer de nouvelles personnes à travers le monde. Swipe, chat, et stream avec des personnes autour de toi ou du monde entier. Amuse-toi avec la nouvelle fonctionnalité de Yubo : des appels vidéo 1 à 1 aléatoires pour rencontrer de nouvelles personnes."
"86c0fe7e-832f-468b-b794-dafa696e7763",Weward,A mobile app that rewards users for walking. ,"WeWard is a mobile app that rewards users for walking. The more you walk the more you accumulate tokens (called the Wards) that you can redeem against rewards (from wiring a transfer on your bank account to making a donation to a charity or buying gifts). Our goal is to fight sedentary lifestyle by making walking a more rewarding part of our lives, and it works: on average our users increase their walking habits by +24% and this behavioral change contributed to reducing CO2 emissions by 600k tons. We can walk our way to a better planet. Our redistributive model enables us to have a societal impact (we have given back 10M$ to users and 600K$ to charities). We are live in 7 European countries, have more than 20M users."
"60fbfdf6-0cbf-4864-b0d1-4e1be3e887a7",Anyone: AI Avatar & Friends,Anyone is a social mobile app that leverages AI to create daily avatars for you and your friends.,"Here is what it looks like:
Every day at 1 pm, Anyone will LITERALLY transform you and all of your friends into brand new people.
At 1 pm, you’ll discover yourself and your friends with new faces, new haircuts, new clothes, new worlds, and new personalities."
"711fc5f2-dd8c-4dd5-a908-9c8513f6a947",Homesteads,"Enter the enthralling Wild West world with 'Homesteads'. Build your dream city, manage resources, and enjoy exciting adventures.","Get ready to enter into the Wild West era with the game 'Homesteads'! This game lets you build a dream city with countless decor options in your own distinct style. Plant crops, manage resources, help neighbors and embark on exciting adventures. Take care of your town, handle unique game situations and most importantly make your town unique. Homesteads offer fun playing experience with friends and offer mesmerizing graphics and characters."
"97b7f0c7-b572-48c4-9ea8-bf820fc47a67",Clone,"Join our TikTok campaign for Clone, our AI avatar app— the best-kept secret of content creators! Show how fun and easy avatar creation is, then incorporate your avatar into trending TikTok themes.","Clone invites you to join our exciting TikTok campaign to promote the launch of our cutting-edge AI clone generation app—the best-kept secret of content creators! We want to showcase how effortless and engaging it is to create personalized Clones using our app. Additionally, we’ll demonstrate how these creations can be seamlessly integrated into your content feeds.

The Clone app is simple to use—just upload around 10 photos of yourself, and we'll generate photorealistic images of you to incorporate into your social media content."
c4d06d2c-7cbf-4a97-9d11-aa4c094d3d88,Ramdam Creator App,O aplicativo definitivo para criadores de conteúdo que desejam ser pagos para promover aplicativos!,"O aplicativo definitivo para criadores de conteúdo que desejam ser pagos para promover aplicativos! Com acesso exclusivo a uma ampla variedade de campanhas, o Ramdam conecta você a desenvolvedores de aplicativos que desejam aumentar sua exposição nas mídias sociais."
"467b6e50-92f9-44be-b0c3-8e4db1ad6c83",Ramdam Creator App,The ultimate app for content creators who want to get paid for promoting apps!,"The ultimate app for content creators who want to get paid for promoting apps! With exclusive access to a wide range of campaigns, Ramdam connects you with app developers who are looking to boost their exposure on social media."
"02b27975-a32a-4253-9ca8-9e9035e814e2",Weasyo,"Nous recherchons des sportifs et sportives (Fitness, sports collectifs, sports nature...) pour raconter/expliquer comment ils utilisent Weasyo au quotidien pour soulager/soigner une douleur.","Nous utilisons habituellement le format selfie / témoignage, mais nous sommes aussi ouverts à de nouveaux concepts, alors laissez libre cours à votre imagination (tendance TikTok, micro-trottoirs, jeux).

N'hésitez pas à expérimenter de nouveaux formats qui rentrent dans votre ligne éditoriale, tant que cela respecte les directives (choses à faire et à ne pas faire). "
b1e664e8-c420-4800-8de8-26434a28b039,Mio,Mio is like a magical world where you get to be the boss of your own story. ,"Mio is like a magical world where you get to be the boss of your own story. Imagine being in a video game where you create characters, decide what happens next, and basically become the hero of your adventure. It's all about having fun, being creative, and making your own personalized stories that you can share with others.
For the influencer campaign on TikTok, the idea is to collaborate with TikTok creators to showcase the fun and creativity of Mio. Creators will demonstrate how they use Mio to craft their own unique adventures, create characters, and play out exciting storylines. The goal is to highlight the platform's user-friendly interface, the joy of customizing stories, and the engaging experiences users can have."
"4ec39996-1cbe-4dc4-968f-bfc92847f148",Fashion Verse,"Discover fashion trends, connect with enthusiasts, and unleash your style with Fashion Verse! Share your fashion journey with the world.","Join us in the vibrant world of fashion with the Fashion Verse App. Dive into the latest trends, connect with fashion enthusiasts worldwide, and discover your personal style. Explore features that cut across various fashion categories right at your fingertips. Simply show us how you navigate this amazing application and share your fashion journey with us! Remember, fashion is not just clothing, it’s a lifestyle."
"4c626c2e-fd2d-40ad-b28d-b868551c6477",Mojo,"Mojo is a social content maker app designed to help users create stunning and engaging Insta Stories, Reels, and social media posts.","The app offers over 500 unique animated templates, original text styles, background music, and more for various occasions, catering to niches such as fashion, fitness, and photography. Mojo is trusted by influencers, content creators, small businesses, and e-shops and has over 30 million users worldwide."
ba75345d-fde8-40f0-bf27-4d526d3a7fb2,FeedPreview,"A FeedPreview é um planejador integrado do Instagram que permite gerir o seu feed. Adicione, delete, mude imagens e veja o original instantaneamente!","Junte-se a nós na exploração da FeedPreview, a ferramenta mais sexy e fácil de usar para planeamento e visualização de feeds do Instagram. Sem necessidade de login, adicione, delete e mova suas imagens, experimente e veja como seu feed fica maravilhoso! Suporte disponível em inglês, francês e espanhol. Assine nosso plano Premium e beneficie da remoção de todos os anúncios, da possibilidade de vincular várias contas e do suporte gratuito de nossa equipe."
"68e6f5c2-c512-440d-95df-d4eb9328ad2a",Glow AI,"Escape reality, transform your world. Glow AI is your gateway to unimaginable photo transformations. Unleash the magic of AI in seconds!","Our Glow AI campaign seeks to empower individuals, enabling them to recreate their image and experience surreal adventures, all from the comfort of their photos. Whether it's morphing into a brave sports star, a space mercenary, or even venturing to breathtaking scenic locations like beaches, volcanoes or forests - everything is possible with Glow AI. In just seconds, you can turn your photos into mind-boggling art forms making life not just lived, but reimagined."
"57ce8293-241a-45b9-8e37-df14d0021d53",MultiPolls,"We want to attract new users to download Multipolls. The app gives users a vaste selection of surveys and polls, and the users will start earning from the first survey. surveys are matched to the users based on AI so they are relevant.","Download MultiPolls today and start earning money in the most straightforward and efficient way. With our AI technology, we bring you the highest-paying surveys (and other fun ways to make money) tailored just to your preference. Secure payment methods are available through PayPal, Amazon, or retail gift cards. With MultiPolls, you'll make money anytime, anywhere by simply answering questions. Join us now, and earn a bonus with your first three surveys."
c66ba625-f6b5-4e10-a9ad-a0ea0f2a6209,MultiPolls,"We want to attract new users to download Multipolls. The app gives users a vaste selection of surveys and polls, and the users will start earning from the first survey. surveys are matched to the users based on AI so they are relevant.","Download MultiPolls today and start earning money in the most straightforward and efficient way. With our AI technology, we bring you the highest-paying surveys (and other fun ways to make money) tailored just to your preference. Secure payment methods are available through PayPal, Amazon, or retail gift cards. With MultiPolls, you'll make money anytime, anywhere by simply answering questions. Join us now, and earn a bonus with your first three surveys."
"04c2b3db-da8e-40b9-a923-1e911de92980",Rooster Insurance App,"Join a campaign for Rooster, a car insurance app rewarding safe driving habits with substantial savings. See how your driving behaviour rocks the insurance market!","This campaign is for Rooster, a car insurance app that allows users to save considerably on their car insurance. Plus it now offers hundreds of savings on all things car. The app particularly rewards safe and responsible drivers by offering them attractive discounts. Our aim is to demonstrate how the app works and how users can maximize their savings by using it. By basing premiums on driving behavior, we seek to disrupt the car insurance market and shift the focus away from traditional demographic parameters."
"851a3d97-a266-42f1-bfe8-ac4c0a2e176e",Axonaut,"Axonaut, l'application mobile qui simplifie la gestion d'entreprise. Gestion de notes de frais, facturation facile, CRM et plus, tout centralisé en un seul endroit. Essayez-le, les deux premières semaines sont gratuites.","Axonaut est une application mobile qui centralise toutes vos activités d'entreprise en un seul endroit. Que ce soit la gestion des notes de frais, des facturations, la prospection commerciale ou toute autre tâche, Axonaut simplifie votre travail. En prenant une simple photo de votre reçu, l'application recadre l'image et vous permet de remplir facilement vos notes de frais. Grâce à son interface simple et intuitive, la gestion de votre entreprise n'a jamais été aussi facile. Essayez Axonaut dès aujourd'hui, les deux premières semaines sont gratuites."
dd4b6669-725e-4e29-9c66-3a5fa012cc85,Memorizer,Memorizer est une application qui utilise l’intelligence artificielle pensée pour vous aider à organiser ses souvenirs et ne rien oublier des choses à faire et à découvrir ! ,"Il est possible de créer et de ranger ses souvenirs sous forme de “Memory”, des bouts de mémoire visuels et enrichis.
Les fonctionnalités de Memorizer sont simples et ludiques :
1. Créer des listes de souvenirs : des to-do visuelles pour organiser son temps libre. L’IA intégrée permet d’ajouter automatiquement des livres, des films, des séries, des restaurants, des recettes de cuisine, des spectacles, des sorties, des podcasts, etc.
2. Redécouvrir son passé en un clin d'œil : l’application trie les souvenirs par thèmes, catégories, sous-catégories, lieu et date.
3. Planifier ta vie culturelle : créer et retrouver ses to-do visuelles bien triées pour organiser son quotidien, ses vacances et avoir plein d’idées de bons plans à l’avance.
4. Partager avec ses proches ou avec la communauté : découvrir les bons plans de ses amis et partager les siens."
"61455287-4820-46c1-acae-2bc04fdc65d8",Ramdam - promo video,"1-minute tutorial video explaining how to launch your app to the top of the app store using high-impact, genuine creator content. (refer to the script in the brief)","YOU MUST STICK TO THE SCRIPT PROVIDED IN THE BRIEF
1-minute tutorial video explaining how to launch your app to the top of the app store using high-impact, genuine creator content. (refer to the script in the brief)"
"7c0e1205-13f0-46ae-a7ac-105dec3184d1",YouSing,Turn any song into the ultimate karaoke experience through the power of AI.,"The most intelligent karaoke app.
1. Enjoy the most immersive karaoke experience.
YouSing preserves the original music by accurately separating vocals, giving you the most authentic karaoke experience. Goodbye awkward and mediocre covers!
2. Experience flawless lyrics generation.
Thanks to AI, YouSing automatically detects and generates the most accurate lyrics and syncs them perfectly to the beat.
3. Sing alone or sing along.
Adjust vocal levels to your liking: go solo and feel the spotlight or harmonize with your favorite artist!
4. Measure and master your performance in real time.
Stay on top of your progress with YouSing’s advanced performance tracking system based on accuracy and timing."
"1ae25e2a-dc83-4a7d-8e7d-ca11dc8d9e31",The Sandbox,"The Sandbox is a digital platform that allows people to create, share, and make money from 3D objects and gaming experiences.","The Sandbox is a digital platform that allows people to create, share, and make money from 3D objects and gaming experiences. It already has over 400 well-known brands, celebrities, and other content creators making fun and engaging experiences for users to explore. The platform is easy to use, even for beginners, and offers a variety of tools to help you bring your ideas to life.
In The Sandbox, people can also buy, sell, and trade digital land and items through a special marketplace. The platform is run by its community, which means that the people who use it have a say in how it operates. It has its own digital currency, called SAND, which is used for buying and selling things within the system, as well as making decisions about how the platform is run.

The Sandbox is not a virtual or augmented reality experience, but rather a program that runs on your desktop computer. In the future, it plans to expand to other devices and platforms."
a80f7cd8-237b-4fe7-8084-208b499b2b9d,Puff Count ,"Promote the Puff Count app, an effective tool aiding over 375,000 users in quitting vaping by tracking habits, offering a personalized quit plan, and providing progress visualization.","Help promote Puff Count, a life-changing app that assists users in quitting vaping by tracking puff and nicotine mg levels, visualizing progress over time, and offering features like setting daily limits, customizing quit plans, and quitting with friends. The aim is to offer a supportive tool in the journey towards a healthier lifestyle for the users."
"5f35200d-ed09-43f5-a4d8-80fa5daae230",Weward,A mobile app that rewards users for walking. ,"WeWard is a mobile app that rewards users for walking. The more you walk the more you accumulate tokens (called the Wards) that you can redeem against rewards (from wiring a transfer on your bank account to making a donation to a charity or buying gifts). Our goal is to fight sedentary lifestyle by making walking a more rewarding part of our lives, and it works: on average our users increase their walking habits by +24% and this behavioral change contributed to reducing CO2 emissions by 600k tons. We can walk our way to a better planet. Our redistributive model enables us to have a societal impact (we have given back 10M$ to users and 600K$ to charities). We are live in 7 European countries, have more than 20M users."
"3deefc15-52c6-4d56-b7cb-da78da11c791",Weward,"WeWard recompensa cada paso que das con dinero, donaciones a caridad y más. ¡Únete a la comunidad WeWard y haz que caminar sea más divertido y gratificante!","Unete a la comunidad WeWard para una aventura como ninguna otra. Camina más, supera desafíos, sube de nivel y colecciona WeCards en nuestro nuevo juego de estilo caza del tesoro en la aplicación. Convierte tus 'Wards' en buenas vibras donando a tu caridad favorita, participa en sorteos de alto valor o gana dinero caminando. ¡Estás listo para llevar tu juego de caminar al siguiente nivel? ¡Vamos a moverse con WeWard!"
"3259974d-f940-4844-b563-eaac0d7cfbe2",Yubo,-,-
ed877459-f5f1-4b33-a959-982605f6b9ef,WEBTOON,"Faites la promo de la série ""Love 4 a Walk"" sur l'application WEBTOON ! ","Faites la promotion de la série ""Love 4 a Walk"" sur l'application WEBTOON ! Créez le buzz autour de la série sur TikTok et suscitez la curiosité des utilisateurs."
d1db9c44-3824-4fc6-a5a0-29eba090aad4,Lukky,"Boost your Facebook and Instagram contest performances with Lukky. Create, import, analyze contests and draw winners quickly. Stay secure with Meta approved App.","Lukky is an indispensable tool that enhances your social media contest performances on Instagram and Facebook. Create or import contests in a blink of an eye and analyze their performances in real time. With Lukky, you can draw up to 20 winners quickly and share the result across all your social networks directly from your phone. Rest assured as Lukky respects all usage conditions and is approved by Meta. Do more with the Pro version where everything becomes unlimited, and you can delve deeper into setting your rules and selecting your templates."
